# Kurmangaliyev et al. 2020 Neuron 108:1045-1057 (doi:10.1016/j.neuron.2020.10.006); GEO GSE156455, main dataset
# (193,727 cells, 24-96 h APF in 12 h steps, w1118 + 40 DGRP lines multiplexed, 10x v3, FlyBase r6.29; sex not annotated --
# see docs/audits/receptor_sources_profiles.md for the roX1 / roX2 check). PUPAL atlas: the '96h' rows are pharate adults
# (the GEO sample titles call them 'Adult'); there is no post-eclosion timepoint. Built by scripts/build_kurmangaliyev2020_tables.py
# from the raw count matrix (one streaming pass; no author-provided per-cluster table exists).
# One row per (cluster, time, metric): time = 24h..96h, 'late' = 72h+84h+96h pooled, 'all' = every timepoint; n_cells = cells averaged.
# metric mean_log1p_cp10k = per-cluster arithmetic mean of ln(1 + UMI / total_UMI x 1e4) per cell (Seurat LogNormalize, as in
# expression_ozel2021.csv); metric frac_expr = fraction of the cluster's cells with >= 1 UMI of the gene (as in expression_central.csv).
# Gene symbols are the plan's names; all 54 are present in the r6.29 feature list under these symbols (no translation needed).
source_name,source_cluster,map_tier,time,n_cells,metric,ChAT,VAChT,Gad1,VGAT,VGlut,Hdc,ple,DAT,Tdc2,Tbh,Trh,SerT,nAChRalpha1,nAChRalpha2,nAChRalpha3,nAChRalpha4,nAChRalpha5,nAChRalpha6,nAChRalpha7,nAChRbeta1,nAChRbeta2,nAChRbeta3,Rdl,Lcch3,Grd,GluClalpha,KaiR1D,GluRIA,GluRIB,Nmdar1,Nmdar2,HisCl1,ort,mAChR-A,mAChR-B,mAChR-C,GABA-B-R1,GABA-B-R2,GABA-B-R3,mGluR,Dop1R1,Dop1R2,Dop2R,DopEcR,Oamb,Octbeta1R,Octbeta2R,Octbeta3R,Octalpha2R,5-HT1A,5-HT1B,5-HT2A,5-HT2B,5-HT7
C2,C2,exact,84h,157,mean_log1p_cp10k,0.06408090889453888,0.12486512213945389,2.942735433578491,1.0991759300231934,0.06485066562891006,0.0,0.0,0.02736186422407627,0.0,0.0,0.0,0.0,0.22799840569496155,0.06092940270900726,1.943115234375,1.0332691669464111,1.3930436372756958,0.23405781388282776,3.8398211002349854,1.4702283143997192,0.5692579746246338,0.0,2.6481826305389404,1.4389736652374268,0.013058067299425602,1.2660367488861084,0.06906181573867798,0.9747278690338135,1.6914305686950684,0.0495557002723217,0.3289068937301636,0.0,2.6544411182403564,0.058069873601198196,0.015239874832332134,0.0,0.798404335975647,0.6458399891853333,0.44143521785736084,0.027235684916377068,0.04377080872654915,0.0,0.1503496766090393,2.2451095581054688,0.006290096789598465,3.5645411014556885,0.24420204758644104,0.0640663430094719,1.3499408960342407,0.8848965167999268,0.4983040392398834,0.028890565037727356,0.0,0.03251685947179794
C2,C2,exact,84h,157,frac_expr,0.05732484076433121,0.10191082802547771,0.9936305732484076,0.7197452229299363,0.05732484076433121,0.0,0.0,0.012738853503184714,0.0,0.0,0.0,0.0,0.17197452229299362,0.050955414012738856,0.9299363057324841,0.6751592356687898,0.7643312101910829,0.18471337579617833,1.0,0.821656050955414,0.45222929936305734,0.0,0.9936305732484076,0.8535031847133758,0.012738853503184714,0.7770700636942676,0.06369426751592357,0.6305732484076433,0.8726114649681529,0.044585987261146494,0.25477707006369427,0.0,0.9936305732484076,0.050955414012738856,0.012738853503184714,0.0,0.5668789808917197,0.4840764331210191,0.34394904458598724,0.025477707006369428,0.03821656050955414,0.0,0.10828025477707007,0.9808917197452229,0.006369426751592357,1.0,0.1910828025477707,0.05732484076433121,0.7643312101910829,0.5796178343949044,0.39490445859872614,0.025477707006369428,0.0,0.025477707006369428
C2,C2,exact,96h,454,mean_log1p_cp10k,0.13100948929786682,0.236796572804451,3.1286120414733887,1.1424003839492798,0.15758667886257172,0.002454757457599044,0.023982679471373558,0.031002985313534737,0.0,0.01891002431511879,0.0,0.0,0.8115432262420654,0.15694977343082428,0.8734484910964966,1.3076841831207275,0.8804554343223572,0.17163220047950745,4.239506721496582,1.9139339923858643,0.4698675870895386,0.0,2.853006362915039,0.738441526889801,0.03818013519048691,1.2740765810012817,0.09595569968223572,1.8209010362625122,2.333449363708496,0.011876722797751427,0.34581539034843445,0.014798682183027267,1.7424789667129517,0.06748036295175552,0.01564711704850197,0.0,0.9856836795806885,0.49894142150878906,0.2951149344444275,0.031138643622398376,0.025029083713889122,0.012862236239016056,0.23283414542675018,0.9791083931922913,0.03863748908042908,3.3423233032226562,0.5326360464096069,0.042493317276239395,1.957867980003357,1.5065308809280396,0.3183484971523285,0.05302400141954422,0.006193568464368582,0.05211714282631874
C2,C2,exact,96h,454,frac_expr,0.0947136563876652,0.14977973568281938,0.9955947136563876,0.6740088105726872,0.10352422907488987,0.0022026431718061676,0.01762114537444934,0.022026431718061675,0.0,0.013215859030837005,0.0,0.0,0.4911894273127753,0.11894273127753303,0.5154185022026432,0.7268722466960352,0.5220264317180616,0.10792951541850221,0.9977973568281938,0.9096916299559471,0.33259911894273125,0.0,0.9955947136563876,0.486784140969163,0.024229074889867842,0.7092511013215859,0.07048458149779736,0.8524229074889867,0.9251101321585903,0.00881057268722467,0.2511013215859031,0.011013215859030838,0.8502202643171806,0.05066079295154185,0.011013215859030838,0.0,0.5991189427312775,0.3590308370044053,0.20484581497797358,0.022026431718061675,0.015418502202643172,0.011013215859030838,0.15859030837004406,0.5770925110132159,0.028634361233480177,0.9977973568281938,0.3436123348017621,0.03303964757709251,0.8744493392070485,0.801762114537445,0.22687224669603523,0.039647577092511016,0.004405286343612335,0.039647577092511016
C2,C2,exact,late,1096,mean_log1p_cp10k,0.10776334255933762,0.18946027755737305,2.2786238193511963,1.1229976415634155,0.13530169427394867,0.0010168428998440504,0.02674439735710621,0.020913120359182358,0.0,0.012670112773776054,0.0,0.0,0.5296600461006165,0.1047474592924118,0.9455946087837219,1.3341690301895142,1.7310582399368286,0.18730300664901733,3.9590377807617188,1.9397732019424438,0.5580084919929504,0.0,2.806439161300659,1.0694000720977783,0.06710655242204666,1.4997512102127075,0.1308755725622177,1.7602177858352661,2.345618486404419,0.03137614205479622,0.3299337327480316,0.008688320405781269,1.1111356019973755,0.08014591038227081,0.01806747540831566,0.0,0.959789514541626,0.5336880087852478,0.2705913484096527,0.03133435174822807,0.036754999309778214,0.011114733293652534,0.2506892681121826,1.286597728729248,0.030634010210633278,2.5837931632995605,0.2922585606575012,0.04391903802752495,1.7557032108306885,1.1188467741012573,0.4622271656990051,0.03888040408492088,0.004484441597014666,0.08854693174362183
C2,C2,exact,late,1096,frac_expr,0.08576642335766424,0.13686131386861314,0.906934306569343,0.7271897810218978,0.10127737226277372,0.0009124087591240876,0.024635036496350366,0.014598540145985401,0.0,0.010036496350364963,0.0,0.0,0.3585766423357664,0.08759124087591241,0.5620437956204379,0.7791970802919708,0.7673357664233577,0.13777372262773724,0.9990875912408759,0.9288321167883211,0.43795620437956206,0.0,0.9963503649635036,0.6861313868613139,0.05748175182481752,0.8156934306569343,0.11861313868613138,0.8658759124087592,0.9470802919708029,0.029197080291970802,0.26916058394160586,0.0072992700729927005,0.5027372262773723,0.06843065693430657,0.017335766423357664,0.0,0.6386861313868614,0.4187956204379562,0.21076642335766424,0.02645985401459854,0.029197080291970802,0.010948905109489052,0.1897810218978102,0.7326642335766423,0.024635036496350366,0.9297445255474452,0.20437956204379562,0.03832116788321168,0.8759124087591241,0.677007299270073,0.3458029197080292,0.032846715328467155,0.004562043795620438,0.07846715328467153
C2,C2,exact,all,2624,mean_log1p_cp10k,0.05886124446988106,0.1277323216199875,1.2927533388137817,0.6532543301582336,0.1016252189874649,0.0004247179313097149,0.02400185354053974,0.0387752391397953,0.000308647082420066,0.00987770315259695,0.0003726047871168703,0.0010491193970665336,1.5492088794708252,0.5096220374107361,0.45034459233283997,1.163604497909546,1.3586851358413696,0.218054860830307,3.7138936519622803,2.2477166652679443,0.7510455250740051,0.0,3.0491387844085693,0.9243441224098206,0.03453889861702919,1.778403639793396,0.2997623085975647,1.933254361152649,2.662435293197632,0.07578010112047195,0.16948065161705017,0.006014837883412838,0.6276953220367432,0.21181230247020721,0.05686642974615097,0.0,0.9157887697219849,0.4300278425216675,0.22895468771457672,0.030415505170822144,0.03326254338026047,0.011469830758869648,0.1653132140636444,1.0659868717193604,0.024014947935938835,1.1595690250396729,0.1513640284538269,0.03437454253435135,1.5241981744766235,1.2046043872833252,0.23836588859558105,0.028123751282691956,0.0033662712667137384,0.050356894731521606
C2,C2,exact,all,2624,frac_expr,0.04839939024390244,0.1013719512195122,0.6451981707317073,0.46265243902439024,0.07964939024390244,0.00038109756097560977,0.022103658536585365,0.03277439024390244,0.00038109756097560977,0.009146341463414634,0.00038109756097560977,0.0007621951219512195,0.6615853658536586,0.3799542682926829,0.2804878048780488,0.729420731707317,0.7000762195121951,0.15282012195121952,0.995045731707317,0.9096798780487805,0.5564024390243902,0.0,0.959984756097561,0.6341463414634146,0.03010670731707317,0.8883384146341463,0.25228658536585363,0.8971036585365854,0.9660823170731707,0.06935975609756098,0.13986280487804878,0.005335365853658537,0.33498475609756095,0.17492378048780488,0.0506859756097561,0.0,0.6242378048780488,0.3544207317073171,0.18559451219512196,0.027057926829268292,0.028582317073170733,0.011051829268292682,0.1291920731707317,0.6821646341463414,0.020198170731707318,0.4401676829268293,0.11280487804878049,0.03048780487804878,0.7983993902439024,0.6852134146341463,0.18673780487804878,0.024390243902439025,0.003429878048780488,0.04611280487804878
C3,C3,exact,24h,213,mean_log1p_cp10k,0.016623839735984802,0.10761207342147827,0.5956945419311523,0.20557932555675507,0.08241737633943558,0.0,0.013725736178457737,0.04567790776491165,0.0,0.0251279566437006,0.0,0.013721971772611141,0.14512984454631805,0.11995493620634079,0.5350828170776367,0.8617405891418457,0.5186098217964172,0.2791002690792084,2.164508581161499,0.1831013560295105,0.5327532887458801,0.006774348672479391,1.0983753204345703,0.5400925278663635,0.013361350633203983,0.3406887948513031,0.3916122317314148,2.539271593093872,2.7951722145080566,0.026876894757151604,0.2535201907157898,0.011236358433961868,0.016391007229685783,0.09438225626945496,0.0,0.0,0.7974400520324707,0.3415725827217102,0.02004014328122139,0.04251012206077576,0.015656348317861557,0.0,0.03205088526010513,0.7166708111763,0.005453325342386961,1.0136514902114868,0.025815345346927643,0.029653038829565048,0.061204709112644196,0.1105245053768158,0.07243622839450836,0.03164789080619812,0.007627463899552822,0.0
C3,C3,exact,24h,213,frac_expr,0.014084507042253521,0.07981220657276995,0.38967136150234744,0.1596244131455399,0.06103286384976526,0.0,0.009389671361502348,0.03755868544600939,0.0,0.023474178403755867,0.0,0.009389671361502348,0.09859154929577464,0.09389671361502347,0.3474178403755869,0.5492957746478874,0.3286384976525822,0.15492957746478872,0.8779342723004695,0.1267605633802817,0.37089201877934275,0.004694835680751174,0.6150234741784038,0.38497652582159625,0.009389671361502348,0.215962441314554,0.28169014084507044,0.9624413145539906,0.9906103286384976,0.018779342723004695,0.1784037558685446,0.009389671361502348,0.009389671361502348,0.07042253521126761,0.0,0.0,0.5305164319248826,0.24882629107981222,0.018779342723004695,0.03286384976525822,0.014084507042253521,0.0,0.028169014084507043,0.4788732394366197,0.004694835680751174,0.6056338028169014,0.023474178403755867,0.023474178403755867,0.046948356807511735,0.0892018779342723,0.06103286384976526,0.023474178403755867,0.004694835680751174,0.0
